ID	Родитель	Уровень	Название	Значение	Подпись	Иконка	Обложка	Краткое описание	Полное описание	Расписание	Цена
section_4_2	section/women	2	Ideal Body	ideal_body	Создание гармоничного, стройного и здорового тела.	https://pride34.ru/wp-content/uploads/2012/07/ideal-body.jpg	https://pride34.ru/wp-content/uploads/2012/07/ideal-body.jpg	Укрепите мышцы, избавьтесь от проблемных зон и улучшите осанку с нашей уникальной программой!<br>Тренер Наталья Татаренко<br>Пн, Ср, Пт 11:00-12:00; Вт, Чт 20:00-21:00; Сб 12:00-13:00<br>1 занятие — 400р; 8 занятий — 2400р; 12 занятий — 2800р			
section_4_3	section/women	2	90/60/90	90_60_90	Коррекция фигуры	https://pride34.ru/wp-content/uploads/2012/07/906090-section-cover-480x320.jpg	https://pride34.ru/wp-content/uploads/2012/07/906090-section-cover-480x320.jpg	Комплекс упражнений для коррекции фигуры и уменьшения объёмов.<br>Тренер Елена Брюнина<br>Пн 19:00-20:00; Вт 18:30-19:30; Ср 19:00-20:00; Чт 18:30-19:30<br>1 занятие — 400р; 4 занятия — 1400р; 8 занятий — 2500р; 12 занятий — 3000р			
section_4_4	section/women	2	Roll Relax	roll_relax	Самомассаж и растяжка	https://pride34.ru/wp-content/uploads/2012/07/roll-relax-1-480x320.jpg	https://pride34.ru/wp-content/uploads/2012/07/roll-relax-1-480x320.jpg	Интенсивный самомассаж и растяжка с роликами для снятия мышечного напряжения и улучшения гибкости.<br>Тренер Светлана Горшенева<br>Пн (пробное) 10:00-11:00; Ср 10:30-11:30; Сб 11:00-12:00<br>1 занятие — 400р; 8 занятий — 2500р; 12 занятий — 3000р			
section_4_5	section/women	2	Пилатес	pilates	Укрепление корпуса, улучшение осанки и гибкости	https://pride34.ru/wp-content/uploads/2021/04/pilates.jpg	https://pride34.ru/wp-content/uploads/2021/04/pilates.jpg	Система упражнений для укрепления мышц, улучшения осанки и гибкости.<br>Тренер Светлана Горшенева<br>Пн 10:30-11:30; Вт 19:00-20:00; Чт 19:00-20:00; Пт 10:30-11:30<br>1 занятие — 400р; 8 занятий — 2500р; 12 занятий — 3000р			
section_4_6	section/women	2	Fit Mix	fit_mix	Комбинация силовых, кардио и растяжки	https://pride34.ru/wp-content/uploads/2012/07/fit-mix-150x100.jpg	https://pride34.ru/wp-content/uploads/2012/07/fit-mix-150x100.jpg	Функциональная тренировка, сочетающая кардио, силовые упражнения и растяжку для комплексного развития.<br>Тренер Светлана Горшенева<br>Пн (пробное) 10:00-11:00; Вт 18:00-19:00; Чт 18:00-19:00; Сб 10:00-11:00<br>1 занятие — 400р; 8 занятий — 2500р; 12 занятий — 3000р			
section_4_7	section/women	2	Силовой фитнес	silovoy_fitness	Развитие силы и выносливости	https://pride34.ru/wp-content/uploads/2019/12/silovoy-fitnes-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2019/12/silovoy-fitnes-cover-150x100.jpg	Интенсивная силовая тренировка для развития силы, выносливости и сжигания калорий.<br>Тренер Марина Ягунова<br>Пн 9:00-10:00, 17:00-18:00, 19:00-20:00; Ср 9:00-10:00, 19:00-20:00; Чт 9:00-10:00; Пт 9:00-10:00, 19:00-20:00; Сб 9:00-10:00<br>1 занятие — 400р; 8 занятий — 2400р; 12 занятий — 2800р			
section_4_8	section/women	2	Смешанные тренировки 7 в 1	mixed_7_in_1	7 видов тренировок	https://pride34.ru/wp-content/uploads/2023/03/smeshannye-cover-480x320.jpg	https://pride34.ru/wp-content/uploads/2023/03/smeshannye-cover-480x320.jpg	7 видов тренировок в одной программе			
section_4_9	section/women	2	Растяжка + МФР	stretch_mfr	растяжка и миофасциальный релиз	https://pride34.ru/wp-content/uploads/2021/04/stretch-mfr-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2021/04/stretch-mfr-cover-150x100.jpg	Занятия на растяжку и миофасциальный релиз для улучшения гибкости и снятия зажимов.<br>Тренеры Наталья Татаренко и Елена Брюнина<br>Пн 12:00-13:00, 18:00-19:00; Вт 18:30-19:30; Ср 12:00-13:00, 18:00-19:00; Чт 18:30-19:30; Пт 12:00-13:00; Сб 10:30-11:30, 13:00-14:00<br>1 занятие — 400р; 8 занятий — 2400р; 12 занятий — 2800р			
section_4_10	section/women	2	Большой теннис	big_tennis	Уроки для взрослых	https://pride34.ru/wp-content/uploads/2023/06/bigtennis-small-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2023/06/bigtennis-small-cover-150x100.jpg	Уроки большого тенниса для взрослых			
section_4_11	section/women	2	Йога	yoga	Гармония и гибкость	https://pride34.ru/wp-content/uploads/2021/04/6A7A0982-480x320.jpg	https://pride34.ru/wp-content/uploads/2021/04/6A7A0982-480x320.jpg	Занятия йогой для развития гибкости, баланса и внутренней гармонии.<br>Тренеры Светлана Горшенева, Татьяна Абрамова, Елена Чернова<br>Пн 9:00-10:30, 19:00-20:00; Вт 9:00-10:00; Ср 19:00-20:00; Чт 9:00-10:00; Пт 9:00-10:30, 19:00-20:00; Сб 9:00-10:00<br>Стоимость: у Горшеневой — 1 занятие 400р, 8 занятий 2500р, 12 занятий 3000р; у Абрамовой и Черновой — 1 занятие 400р, 8 занятий 2400р, 12 занятий 2800р			
section_4_12	section/women	2	Бачата	bachata	стиль из Доминиканы	https://pride34.ru/wp-content/uploads/2023/07/bachata-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2023/07/bachata-cover-150x100.jpg	Танцевальный стиль из Доминиканы			
section_4_13	section/women	2	Фитнес-танцы	fitness_dance		https://pride34.ru/wp-content/uploads/2021/04/fitness-dancing-cover-300x200.jpg	https://pride34.ru/wp-content/uploads/2021/04/fitness-dancing-cover-300x200.jpg	Энергичные танцы для фитнеса			
section_4_14	section/women	2	Восточные танцы	oriental_dance	Таинственные танцы	https://pride34.ru/wp-content/uploads/2024/01/vostocjnye-480x320.jpg	https://pride34.ru/wp-content/uploads/2024/01/vostocjnye-480x320.jpg	Таинственные танцы востока			
section_4_15	section/women	2	Латино-фитнес	latino_fitness	Слатиноамериканские движения и фитнеса	https://pride34.ru/wp-content/uploads/2021/04/latino-section-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2021/04/latino-section-cover-150x100.jpg	Сочетание латиноамериканских движений и фитнеса			
section_4_16	section/women	2	Настольный теннис	table_tennis	Тренировки по настольному теннису	https://pride34.ru/wp-content/uploads/2021/04/nastolnyj-tennis-150x100.jpg	https://pride34.ru/wp-content/uploads/2021/04/nastolnyj-tennis-150x100.jpg	Тренировки по настольному теннису			
section_4_17	section/women	2	Женский фитнес	women_fitness	Фитнес-программы для женщин	https://pride34.ru/wp-content/uploads/2024/02/jensky-fitness-480x320.jpg	https://pride34.ru/wp-content/uploads/2024/02/jensky-fitness-480x320.jpg	Фитнес-программы для женщин			
section_4_18	section/women	2	Ladys Dance	ladys_dance	танцы и пластика	https://pride34.ru/wp-content/uploads/2021/04/6A7A9570-480x320.jpg	https://pride34.ru/wp-content/uploads/2021/04/6A7A9570-480x320.jpg	Женственные танцы и пластика			
section_4_19	section/women	2	Бальные танцы: Взрослый + ребёнок	ballroom_adult_kid	Семейные занятия	icons/empty.png	icons/empty.png	Ссемейные занятия бальными танцами			
section_4_20	section/women	2	Baby Fit	baby_fit	Фитнес для мам и малышей	https://pride34.ru/wp-content/uploads/2021/04/baby-fit-150x100.jpg	https://pride34.ru/wp-content/uploads/2021/04/baby-fit-150x100.jpg	Фитнес для мам и малышей			
section_4_21	section/women	2	Йога-Аква	yoga_aqua	в воде для расслабления	https://pride34.ru/wp-content/uploads/2021/04/6A7A1215-pride-480x320.jpg	https://pride34.ru/wp-content/uploads/2021/04/6A7A1215-pride-480x320.jpg	Йога в воде для расслабления			
section_4_22	section/women	2	Аквааэробика	aqua_aerobics	фитнес для всех	https://pride34.ru/wp-content/uploads/2021/06/IMG_2527-480x320.jpg	https://pride34.ru/wp-content/uploads/2021/06/IMG_2527-480x320.jpg	Водный фитнес для всех			
section_5	section	1	Зимние	winter	зимние виды спорта	icons/arena.png					
section_5_1	section/winter	2	Хоккей	hockey	набор детей от 4 лет	https://pride34.ru/wp-content/uploads/2022/12/hokkey-cover-480x320.jpg	covers/hokkey.jpg	Набираем мальчиков и девочек с 4 лет. Тренировки проходят на крытой ледовой арене «Прайд» по методике «Красная машина» с участием в турнирах и отборе в профессиональные клубы. Стоимость: разовая тренировка — 650 р; 8 тренировок — 3900 р; 12 тренировок — 5800 р; пробное занятие и коньки на первую тренировку бесплатно.			
section_5_2	section/winter	2	Фигурное катание	skating	для детей от 3,5	https://pride34.ru/wp-content/uploads/2022/12/figurnoe-cover-480x320.jpg	covers/figurnoe.jpg	Фигурное катание развивает гибкость, силу, координацию и артистизм. Занятия подходят детям и взрослым, помогают освоить элементы скольжения, вращения и прыжков. Стоимость: разовая тренировка — 650 р; 8 тренировок — 3900 р; 12 тренировок — 5800 р; пробное занятие бесплатно. Расписание и тренер уточняйте у администратора.			
section_6	section	1	Мужские	men	для мужчин	icons/mans.png					
section_6_1	section/men	2	Настольный теннис	table_tennis	Тренировки по настольному теннису	https://pride34.ru/wp-content/uploads/2021/04/nastolnyj-tennis-150x100.jpg	https://pride34.ru/wp-content/uploads/2021/04/nastolnyj-tennis-150x100.jpg	Настольный теннис развивает ловкость, точность движений, скорость реакции и помогает сохранить зрение. Тренер Сергей Харчуков.<br>Расписание: Вт, Чт 17:30–21:00; Сб 15:30–18:00<br>1 занятие — 400 р; 4 занятия — 1200 р; 8 занятий — 2400 р; 12 занятий — 3000 р			
section_6_2	section/men	2	Теннис	big_tennis	уроки большого тенниса	https://pride34.ru/wp-content/uploads/2023/06/bigtennis-small-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2023/06/bigtennis-small-cover-150x100.jpg	Занятия большим теннисом для взрослых улучшают координацию, скорость реакции и выносливость. Индивидуальные тренировки по 1000 р/час и групповые занятия (8 тренировок — 3600 р; 12 тренировок — 5000 р) под руководством Дмитрия Железняка проходят во Вт, Чт и Сб 17:00–18:00.			
section_6_3	section/men	2	Кикбоксинг	kickboxing	Cиловой и скоростной вид единоборства	https://pride34.ru/wp-content/uploads/2021/04/kikboxing-cover.jpg	https://pride34.ru/wp-content/uploads/2021/04/kikboxing-cover.jpg	Тренировки укрепляют мышцы, развивают выносливость, скорость и координацию. Занятия проходят под руководством Мурада Абулбекова. 1 занятие — 400 р; 8 занятий — 2000 р; 12 занятий — 2500 р.			
section_6_4	section/men	2	Бачата	bachata	танцевальный стиль из Доминиканы	https://pride34.ru/wp-content/uploads/2023/07/bachata-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2023/07/bachata-cover-150x100.jpg	Чувственный танец свободы и страсти, который развивает пластику, координацию и чувство ритма. Занятия проходят с тренером Евгением Яныбаевым: Пн–Пт 20:00–21:00 (для новичков) и 20:00–22:00 (для продолжающих). Стоимость: разовое — 400 р; 8 занятий — 3000 р; 12 занятий — 3500 р.			
