ID	Родитель	Уровень	Название	Значение	Подпись	Иконка	Обложка	Краткое описание	Полное описание	Расписание	Цена
section_2_2_6	section/fight/sections	3	Бокс	boxing	классический бокс для развития силы и уверенности	https://pride34.ru/wp-content/uploads/2022/11/box-cover.jpg	https://pride34.ru/wp-content/uploads/2022/11/box-cover.jpg	Бокс — динамичный и мужественный вид спорта, который учит эффективно атаковать и защищаться, развивает выносливость и силу, повышает уверенность. Тренировки проходят под руководством опытного тренера.<br>Тренер Рамиль Исмаилов<br>Вт, Чт, Сб 20:00–21:30 (18+ лет)<br>Разовое занятие — 300 р; абонемент 12 занятий (30 дней) — 2500 р; персональная тренировка — 1000 р/час			
section_2_2_7	section/fight/sections	3	Панкратион	pankration	панкратион — древнее смешанное единоборство	https://pride34.ru/wp-content/uploads/2022/12/pankration-cover.jpg	https://pride34.ru/wp-content/uploads/2022/12/pankration-cover.jpg	Панкратион — древнегреческое единоборство, сочетающее удары и броски из разных видов спорта. Развивает силу, выносливость и тактическое мышление. Воспитанники секции неоднократно побеждают на соревнованиях.<br>Тренер Евгений Кузнецов<br>Вт, Чт, Сб 17:00–18:30<br>1 занятие — 350 р; 8 занятий — 2000 р; 12 занятий — 2500 р			
section_2_2_8	section/fight/sections	3	Самбо	sambo	самбо — самозащита без оружия	https://pride34.ru/wp-content/uploads/2021/04/sambo.jpg	https://pride34.ru/wp-content/uploads/2021/04/sambo.jpg	Самбо, созданное в СССР, объединяет техники дзюдо и национальных видов борьбы и формирует эффективные навыки самообороны. Особое внимание уделяется развитию физических качеств и моральных ценностей.<br>Тренер Валерий Проскуряков<br>Пн, Ср, Пт 14:30–16:00<br>1 занятие — 400 р; 12 занятий — 2500 р			
section_2_2_9	section/fight/sections	3	Борьба дзюдо	judo	дзюдо — гармония силы и гибкости	https://pride34.ru/wp-content/uploads/2021/05/judo-section-cover.jpg	https://pride34.ru/wp-content/uploads/2021/05/judo-section-cover.jpg	Дзюдо сочетает физическую силу с философией мягкости, учит использовать энергию противника и воспитывает дисциплину и уважение. Занятия доступны детям с 5 лет.<br>Тренер Валерий Проскуряков<br>Пн 18:00–19:00; Вт, Чт, Сб 18:30–20:00<br>Абонемент 12 тренировок/30 дней — 2500 р			
section_2_2_10	section/fight/sections	3	Кикбоксинг	kickboxing	кикбоксинг — смесь восточных единоборств и бокса	https://pride34.ru/wp-content/uploads/2021/04/kikboxing-cover.jpg	https://pride34.ru/wp-content/uploads/2021/04/kikboxing-cover.jpg	Кикбоксинг объединяет лучшие элементы восточных единоборств и классического бокса. Тренировки укрепляют мышцы, развивают выносливость, скорость и координацию. Занятия проходят в защищённой экипировке.<br>Тренер Мурад Абулбеков (куратор — Рамиль Исмаилов)<br>Пн, Ср, Пт 16:00–17:30 (7–14 лет)<br>1 занятие — 400 р; 8 занятий — 2000 р; 12 занятий — 2500 р			
section_3	section	1	Танцы	dance	танцевальные стили	icons/dance.png					
section_3_1	section/dance	2	Эстрадный танец	estrada	для детей от 7 до 14 лет	https://pride34.ru/wp-content/uploads/2021/04/popdance-section-cover-480x320.jpg	https://pride34.ru/wp-content/uploads/2021/04/popdance-section-cover-480x320.jpg	Обучение основ современных и модных танцевальных направлений. Зажигательные тренировки для детей от 7 до 14 лет			
section_3_2	section/dance	2	Современная хореография	modern	для детей от 10 лет	https://pride34.ru/wp-content/uploads/2021/04/sovremennaja-horeografija.jpg	https://pride34.ru/wp-content/uploads/2021/04/sovremennaja-horeografija.jpg	Хореография для детей от 10 лет даст возможность овладеть своим телом, развить пластику, координацию, воображение и навык выразительного танца.			
section_3_3	section/dance	2	Фитнес-танцы	fitdance		https://pride34.ru/wp-content/uploads/2021/04/fitness-dancing-cover-300x200.jpg	https://pride34.ru/wp-content/uploads/2021/04/fitness-dancing-cover-300x200.jpg	Направление сотканное из грациозных танцевальных движений и силового фитнеса. На тренировках прокачивается каждая мышца тела и полностью раскрывается женский потенциал.			
section_3_4	section/dance	2	Бальные танцы	ballroom	Для мальчиков и девочек возраста 5-16 лет	https://pride34.ru/wp-content/uploads/2021/04/sportivnye-tancy-300x200.jpg	https://pride34.ru/wp-content/uploads/2021/04/sportivnye-tancy-300x200.jpg	Ваш билет в спортивное будущее. Тренирующиеся, после первого года обучения, выходят на соревнования от Всероссийской федерации танцевального спорта и акробатического рок-н-ролла!			
section_3_5	section/dance	2	Ladys Dance	ladys_dance	танцы и пластика	https://pride34.ru/wp-content/uploads/2021/04/6A7A9570-480x320.jpg	https://pride34.ru/wp-content/uploads/2021/04/6A7A9570-480x320.jpg	Женственные танцы и пластика			
section_3_6	section/dance	2	Восточные танцы	oriental_dance	Таинственные танцы востока	https://pride34.ru/wp-content/uploads/2024/01/vostocjnye-480x320.jpg	https://pride34.ru/wp-content/uploads/2024/01/vostocjnye-480x320.jpg	Таинственные танцы востока			
section_3_7	section/dance	2	Бачата	bachata	стиль из Доминиканы	https://pride34.ru/wp-content/uploads/2023/07/bachata-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2023/07/bachata-cover-150x100.jpg	Чувственный танец свободы и страсти, который развивает пластику, координацию и чувство ритма. Занятия проходят с тренером Евгением Яныбаевым: Пн–Пт 20:00–21:00 (для новичков) и 20:00–22:00 (для продолжающих). Стоимость: разовое — 400 р; 8 занятий — 3000 р; 12 занятий — 3500 р.			
section_4	section	1	Женские	women	для женщин	icons/girls.png					
section_4_1	section/women	2	Фитнес для беременных	fitness_pregnant	для будущих мам	https://pride34.ru/wp-content/uploads/2022/04/fitnes-dlja-beremennyh-3-480x320.jpg	https://pride34.ru/wp-content/uploads/2022/04/fitnes-dlja-beremennyh-3-480x320.jpg	Групповые тренировки для будущих мам			
section_4_2	section/women	2	Ideal Body	ideal_body	Создание гармоничного, стройного и здорового тела.	https://pride34.ru/wp-content/uploads/2012/07/ideal-body.jpg	https://pride34.ru/wp-content/uploads/2012/07/ideal-body.jpg	Укрепите мышцы, избавьтесь от проблемных зон и улучшите осанку с нашей уникальной программой!<br>Тренер Наталья Татаренко<br>Пн, Ср, Пт 11:00-12:00; Вт, Чт 20:00-21:00; Сб 12:00-13:00<br>1 занятие — 400р; 8 занятий — 2400р; 12 занятий — 2800р			
section_4_3	section/women	2	90/60/90	90_60_90	Коррекция фигуры	https://pride34.ru/wp-content/uploads/2012/07/906090-section-cover-480x320.jpg	https://pride34.ru/wp-content/uploads/2012/07/906090-section-cover-480x320.jpg	Комплекс упражнений для коррекции фигуры и уменьшения объёмов.<br>Тренер Елена Брюнина<br>Пн 19:00-20:00; Вт 18:30-19:30; Ср 19:00-20:00; Чт 18:30-19:30<br>1 занятие — 400р; 4 занятия — 1400р; 8 занятий — 2500р; 12 занятий — 3000р			
section_4_4	section/women	2	Roll Relax	roll_relax	Самомассаж и растяжка	https://pride34.ru/wp-content/uploads/2012/07/roll-relax-1-480x320.jpg	https://pride34.ru/wp-content/uploads/2012/07/roll-relax-1-480x320.jpg	Интенсивный самомассаж и растяжка с роликами для снятия мышечного напряжения и улучшения гибкости.<br>Тренер Светлана Горшенева<br>Пн (пробное) 10:00-11:00; Ср 10:30-11:30; Сб 11:00-12:00<br>1 занятие — 400р; 8 занятий — 2500р; 12 занятий — 3000р			
section_4_5	section/women	2	Пилатес	pilates	Укрепление корпуса, улучшение осанки и гибкости	https://pride34.ru/wp-content/uploads/2021/04/pilates.jpg	https://pride34.ru/wp-content/uploads/2021/04/pilates.jpg	Система упражнений для укрепления мышц, улучшения осанки и гибкости.<br>Тренер Светлана Горшенева<br>Пн 10:30-11:30; Вт 19:00-20:00; Чт 19:00-20:00; Пт 10:30-11:30<br>1 занятие — 400р; 8 занятий — 2500р; 12 занятий — 3000р			
section_4_6	section/women	2	Fit Mix	fit_mix	Комбинация силовых, кардио и растяжки	https://pride34.ru/wp-content/uploads/2012/07/fit-mix-150x100.jpg	https://pride34.ru/wp-content/uploads/2012/07/fit-mix-150x100.jpg	Функциональная тренировка, сочетающая кардио, силовые упражнения и растяжку для комплексного развития.<br>Тренер Светлана Горшенева<br>Пн (пробное) 10:00-11:00; Вт 18:00-19:00; Чт 18:00-19:00; Сб 10:00-11:00<br>1 занятие — 400р; 8 занятий — 2500р; 12 занятий — 3000р			
section_4_7	section/women	2	Силовой фитнес	silovoy_fitness	Развитие силы и выносливости	https://pride34.ru/wp-content/uploads/2019/12/silovoy-fitnes-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2019/12/silovoy-fitnes-cover-150x100.jpg	Интенсивная силовая тренировка для развития силы, выносливости и сжигания калорий.<br>Тренер Марина Ягунова<br>Пн 9:00-10:00, 17:00-18:00, 19:00-20:00; Ср 9:00-10:00, 19:00-20:00; Чт 9:00-10:00; Пт 9:00-10:00, 19:00-20:00; Сб 9:00-10:00<br>1 занятие — 400р; 8 занятий — 2400р; 12 занятий — 2800р			
section_4_8	section/women	2	Смешанные тренировки 7 в 1	mixed_7_in_1	7 видов тренировок	https://pride34.ru/wp-content/uploads/2023/03/smeshannye-cover-480x320.jpg	https://pride34.ru/wp-content/uploads/2023/03/smeshannye-cover-480x320.jpg	7 видов тренировок в одной программе			
section_4_9	section/women	2	Растяжка + МФР	stretch_mfr	растяжка и миофасциальный релиз	https://pride34.ru/wp-content/uploads/2021/04/stretch-mfr-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2021/04/stretch-mfr-cover-150x100.jpg	Занятия на растяжку и миофасциальный релиз для улучшения гибкости и снятия зажимов.<br>Тренеры Наталья Татаренко и Елена Брюнина<br>Пн 12:00-13:00, 18:00-19:00; Вт 18:30-19:30; Ср 12:00-13:00, 18:00-19:00; Чт 18:30-19:30; Пт 12:00-13:00; Сб 10:30-11:30, 13:00-14:00<br>1 занятие — 400р; 8 занятий — 2400р; 12 занятий — 2800р			
section_4_10	section/women	2	Большой теннис	big_tennis	Уроки для взрослых	https://pride34.ru/wp-content/uploads/2023/06/bigtennis-small-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2023/06/bigtennis-small-cover-150x100.jpg	Уроки большого тенниса для взрослых			
section_4_11	section/women	2	Йога	yoga	Гармония и гибкость	https://pride34.ru/wp-content/uploads/2021/04/6A7A0982-480x320.jpg	https://pride34.ru/wp-content/uploads/2021/04/6A7A0982-480x320.jpg	Занятия йогой для развития гибкости, баланса и внутренней гармонии.<br>Тренеры Светлана Горшенева, Татьяна Абрамова, Елена Чернова<br>Пн 9:00-10:30, 19:00-20:00; Вт 9:00-10:00; Ср 19:00-20:00; Чт 9:00-10:00; Пт 9:00-10:30, 19:00-20:00; Сб 9:00-10:00<br>Стоимость: у Горшеневой — 1 занятие 400р, 8 занятий 2500р, 12 занятий 3000р; у Абрамовой и Черновой — 1 занятие 400р, 8 занятий 2400р, 12 занятий 2800р			
section_4_12	section/women	2	Бачата	bachata	стиль из Доминиканы	https://pride34.ru/wp-content/uploads/2023/07/bachata-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2023/07/bachata-cover-150x100.jpg	Танцевальный стиль из Доминиканы			
section_4_13	section/women	2	Фитнес-танцы	fitness_dance		https://pride34.ru/wp-content/uploads/2021/04/fitness-dancing-cover-300x200.jpg	https://pride34.ru/wp-content/uploads/2021/04/fitness-dancing-cover-300x200.jpg	Энергичные танцы для фитнеса			
section_4_14	section/women	2	Восточные танцы	oriental_dance	Таинственные танцы	https://pride34.ru/wp-content/uploads/2024/01/vostocjnye-480x320.jpg	https://pride34.ru/wp-content/uploads/2024/01/vostocjnye-480x320.jpg	Таинственные танцы востока			
section_4_15	section/women	2	Латино-фитнес	latino_fitness	Слатиноамериканские движения и фитнеса	https://pride34.ru/wp-content/uploads/2021/04/latino-section-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2021/04/latino-section-cover-150x100.jpg	Сочетание латиноамериканских движений и фитнеса			
section_4_16	section/women	2	Настольный теннис	table_tennis	Тренировки по настольному теннису	https://pride34.ru/wp-content/uploads/2021/04/nastolnyj-tennis-150x100.jpg	https://pride34.ru/wp-content/uploads/2021/04/nastolnyj-tennis-150x100.jpg	Тренировки по настольному теннису			
section_4_17	section/women	2	Женский фитнес	women_fitness	Фитнес-программы для женщин	https://pride34.ru/wp-content/uploads/2024/02/jensky-fitness-480x320.jpg	https://pride34.ru/wp-content/uploads/2024/02/jensky-fitness-480x320.jpg	Фитнес-программы для женщин			
section_4_18	section/women	2	Ladys Dance	ladys_dance	танцы и пластика	https://pride34.ru/wp-content/uploads/2021/04/6A7A9570-480x320.jpg	https://pride34.ru/wp-content/uploads/2021/04/6A7A9570-480x320.jpg	Женственные танцы и пластика			
section_4_19	section/women	2	Бальные танцы: Взрослый + ребёнок	ballroom_adult_kid	Семейные занятия	icons/empty.png	icons/empty.png	Ссемейные занятия бальными танцами			
section_4_20	section/women	2	Baby Fit	baby_fit	Фитнес для мам и малышей	https://pride34.ru/wp-content/uploads/2021/04/baby-fit-150x100.jpg	https://pride34.ru/wp-content/uploads/2021/04/baby-fit-150x100.jpg	Фитнес для мам и малышей			
section_4_21	section/women	2	Йога-Аква	yoga_aqua	в воде для расслабления	https://pride34.ru/wp-content/uploads/2021/04/6A7A1215-pride-480x320.jpg	https://pride34.ru/wp-content/uploads/2021/04/6A7A1215-pride-480x320.jpg	Йога в воде для расслабления			
section_4_22	section/women	2	Аквааэробика	aqua_aerobics	фитнес для всех	https://pride34.ru/wp-content/uploads/2021/06/IMG_2527-480x320.jpg	https://pride34.ru/wp-content/uploads/2021/06/IMG_2527-480x320.jpg	Водный фитнес для всех			
section_5	section	1	Зимние	winter	зимние виды спорта	icons/arena.png					
section_5_1	section/winter	2	Хоккей	hockey	набор детей от 4 лет	https://pride34.ru/wp-content/uploads/2022/12/hokkey-cover-480x320.jpg	covers/hokkey.jpg	Набираем мальчиков и девочек с 4 лет. Тренировки проходят на крытой ледовой арене «Прайд» по методике «Красная машина» с участием в турнирах и отборе в профессиональные клубы. Стоимость: разовая тренировка — 650 р; 8 тренировок — 3900 р; 12 тренировок — 5800 р; пробное занятие и коньки на первую тренировку бесплатно.			
section_5_2	section/winter	2	Фигурное катание	skating	для детей от 3,5	https://pride34.ru/wp-content/uploads/2022/12/figurnoe-cover-480x320.jpg	covers/figurnoe.jpg	Фигурное катание развивает гибкость, силу, координацию и артистизм. Занятия подходят детям и взрослым, помогают освоить элементы скольжения, вращения и прыжков. Стоимость: разовая тренировка — 650 р; 8 тренировок — 3900 р; 12 тренировок — 5800 р; пробное занятие бесплатно. Расписание и тренер уточняйте у администратора.			
section_6	section	1	Мужские	men	для мужчин	icons/mans.png					
section_6_1	section/men	2	Настольный теннис	table_tennis	Тренировки по настольному теннису	https://pride34.ru/wp-content/uploads/2021/04/nastolnyj-tennis-150x100.jpg	https://pride34.ru/wp-content/uploads/2021/04/nastolnyj-tennis-150x100.jpg	Настольный теннис развивает ловкость, точность движений, скорость реакции и помогает сохранить зрение. Тренер Сергей Харчуков.<br>Расписание: Вт, Чт 17:30–21:00; Сб 15:30–18:00<br>1 занятие — 400 р; 4 занятия — 1200 р; 8 занятий — 2400 р; 12 занятий — 3000 р			
section_6_2	section/men	2	Теннис	big_tennis	уроки большого тенниса	https://pride34.ru/wp-content/uploads/2023/06/bigtennis-small-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2023/06/bigtennis-small-cover-150x100.jpg	Занятия большим теннисом для взрослых улучшают координацию, скорость реакции и выносливость. Индивидуальные тренировки по 1000 р/час и групповые занятия (8 тренировок — 3600 р; 12 тренировок — 5000 р) под руководством Дмитрия Железняка проходят во Вт, Чт и Сб 17:00–18:00.			
section_6_3	section/men	2	Кикбоксинг	kickboxing	Cиловой и скоростной вид единоборства	https://pride34.ru/wp-content/uploads/2021/04/kikboxing-cover.jpg	https://pride34.ru/wp-content/uploads/2021/04/kikboxing-cover.jpg	Тренировки укрепляют мышцы, развивают выносливость, скорость и координацию. Занятия проходят под руководством Мурада Абулбекова. 1 занятие — 400 р; 8 занятий — 2000 р; 12 занятий — 2500 р.			
section_6_4	section/men	2	Бачата	bachata	танцевальный стиль из Доминиканы	https://pride34.ru/wp-content/uploads/2023/07/bachata-cover-150x100.jpg	https://pride34.ru/wp-content/uploads/2023/07/bachata-cover-150x100.jpg	Чувственный танец свободы и страсти, который развивает пластику, координацию и чувство ритма. Занятия проходят с тренером Евгением Яныбаевым: Пн–Пт 20:00–21:00 (для новичков) и 20:00–22:00 (для продолжающих). Стоимость: разовое — 400 р; 8 занятий — 3000 р; 12 занятий — 3500 р.			
relax		0	В релакс-зону	relax	Баня, бассейн, хаммам	icons/relax.png	https://pride34.ru/wp-content/uploads/2023/03/relax-page-cover.jpg	Русская парная, хаммам, бассейн и уютная зона отдыха. Насладитесь чистотой, комфортом и расслабляющей атмосферой	<div class='relax-zone'><h2>Релакс-зона СК «ПРАЙД»</h2><p>Подогреваемый бассейн под открытым небом, русская баня, турецкий хаммам, горячий чан, чайная зона.</p><h3>Разовое посещение</h3><ul><li>Пн–Пт — 1000 ₽ (дети 3–10 лет: 500 ₽)</li><li>Сб, Вс, праздники — 1300 ₽ (дети: 700 ₽)</li><li>После 20:00 (1 час) — 550 ₽ (дети: 350 ₽)</li></ul><h3>Абонементы</h3><ul><li>Безлимит (4 посещения до 13:00) — 2400 ₽</li><li>Безлимит (4 посещения в любое время) — 3000 ₽</li><li>2 часа (8 посещений до 13:00) — 3000 ₽</li><li>2 часа (8 посещений в любое время) — 3600 ₽</li><li>2 часа (12 посещений до 13:00) — 3900 ₽</li><li>2 часа (12 посещений в любое время) — 4500 ₽</li></ul><h3>Осенний марафон</h3><ul><li>Безлимит до 15:00 — 9000 ₽</li><li>Безлимит в любое время — 12000 ₽ <span class='period'>(25.09.2025–25.12.2025)</span></li></ul></div>		
arena		0	На ледовую арену	arena	Крытый ледовый каток круглосуточно	icons/arena.png	covers/arena.jpg	Приглашаем на Крытый каток с искусственной заморозкой льда круглосуточно, круглогодично!	<h2>Ледовая арена — цены</h2>    <p><strong>Свободное катание:</strong> 400 ₽ (дети), 500 ₽ (взрослые)</p>    <p><strong>Прокат коньков:</strong> 250 ₽ за час</p>    <p><strong>Заточка коньков:</strong> 300 ₽</p>    <p><strong>Абонемент на 8 посещений:</strong> 3200 ₽</p>    <p><strong>Абонемент на 12 посещений:</strong> 4500 ₽</p>    <p><em>Время катания уточняйте в расписании. Лед открыт ежедневно.</em></p>		
solarium		0	В солярий	solarium	Один из лучших в Красноармейском р-не	icons/solarium.png	https://pride34.ru/wp-content/uploads/2023/03/solarium-page-cover.jpg	Моментальный безопасный загар в СК Прайд! 12 р/мин – разовое посещение. Абонемент на 100 и 200 мин – 1 минута 10 рублей.			
massage		0	На массаж	massage	11 видов массажа	icons/massage.png	https://pride34.ru/wp-content/uploads/2023/03/massage-page-cover.jpg	Одна из самых приятных и полезных процедур, оказывает благотворное воздействие на все органы и помогает вылечить многие заболевания			
hotel		0	В отель	hotel	номера от 4500р	icons/hotel.png	covers/otel.jpg	Отдыхай как в премиум-санатории			
field		0	Арендовать поле	field		icons/field.png					
field_1	field	1	Ледовая арена	rent_ice	аренда крытой ледовой арены	https://pride34.ru/wp-content/uploads/2024/10/arendaled-icon-256x256.jpg	https://pride34.ru/wp-content/uploads/2024/10/arendaled-icon-256x256.jpg	Приглашаем как начинающие, так и профессиональные команды по хоккею и фигурному катанию. Предлагаем организацию любительских матчей и турниров. Арена оборудована зонами для отработки бросков, комфортными раздевалками и relax‑зоной. Забронировать можно по телефону 50‑95‑50.			
field_2	field	1	Волейбольное поле	volleyball_field	Аренда песчаного волейбольного поля	https://pride34.ru/wp-content/uploads/2024/10/volleybolpole-icon-256x256.jpg	https://pride34.ru/wp-content/uploads/2024/10/volleybolpole-icon-256x256.jpg	Три современных песчаных площадки для пляжного волейбола подходят для любителей и профессионалов. Аренда 1 площадки (3 часа) — 1200 р; 2 площадок (3 часа) — 2000 р; 3 площадок (3 часа) — 3000 р. Забронировать по телефону 50‑95‑50.			
field_3	field	1	Минифутбольное поле и теннисный корт	football_tennis_field	минифутбол и теннис	https://pride34.ru/wp-content/uploads/2024/10/futboltennis-icon-256x256.jpg	https://pride34.ru/wp-content/uploads/2024/10/futboltennis-icon-256x256.jpg	Наше поле подходит для игры в минифутбол и теннис, создавая отличные условия для спорта на свежем воздухе. 1000 р — час теннисного корта; 2000 р — час футбольного поля. Позвоните 50‑95‑50, чтобы забронировать ваше время.			
event		0	Мероприятие	event	Корпоративные мероприятия в СК Прайд	icons/event.png	https://pride34.ru/wp-content/uploads/2023/10/lion_in_corporative_style.png	По вопросам организации корпоративных мероприятий на территории спортивного комплекса обращайтесь по телефону (8442) 50‑95‑50.			
event_1	event	1	Детские праздники	kids_party	организация детских праздников	https://pride34.ru/wp-content/uploads/2024/10/detprazdnik-icon-256x256.jpg	https://pride34.ru/wp-content/uploads/2024/10/detprazdnik-icon-256x256.jpg	Весёлые и яркие детские праздники с аниматорами, играми, мастер‑классами и подарками. Мы организуем дни рождения, выпускные и тематические вечера для детей любого возраста. Детская игровая комната, аквагрим, шоу‑программы и торт сделают праздник незабываемым.			
event_2	event	1	Выпускные и последний звонок	graduation	организация выпускного и последнего звонка	https://pride34.ru/wp-content/uploads/2024/10/vypusknoy-icon-256x256.jpg	https://pride34.ru/wp-content/uploads/2024/10/vypusknoy-icon-256x256.jpg	Полный комплекс услуг для последнего звонка и выпускного: просторный зал, праздничное меню, развлекательная программа, фотозона и украшения. Мы поможем провести незабываемое событие для школьников и их родителей.			
event_3	event	1	Корпоративные мероприятия	corp_event	организация корпоративов	https://pride34.ru/wp-content/uploads/2024/10/corp-icon-256x256.jpg	https://pride34.ru/wp-content/uploads/2024/10/corp-icon-256x256.jpg	Организуем корпоративные мероприятия на территории СК: тимбилдинг, празднование новогодних и профессиональных праздников, спортивные турниры.			
restaurant		0	В ресторан	restaurant	забронировать стол	icons/rest.png	covers/rest.jpg	Уютный ресторан на территории СК предлагает блюда европейской и восточной кухни. Здесь можно провести семейный ужин, корпоратив или банкет.			
events		0	Наши события	events	актуальные мероприятия	icons/ourevents.png					
events_1	events	1	Дискотека 90	disco90	3 октября 2025	covers/disco90.jpg	covers/disco90.jpg	Подробное описание			
events_2	events	1	Рисуем вином	wine_painting	22 октября 2025	covers/vine.jpg	covers/vine.jpg	Подробное описание			
events_3	events	1	Мафия	mafia	12 октября 2025	covers/mafia.jpg	covers/mafia.jpg	Подробное описание			
events_4	events	1	Готовим бургер	burger	21 октября 2025	covers/burger.jpg	covers/burger.jpg	Подробное описание			
events_5	events	1	Бункер	bunker	14 октября 2025	covers/bunker.jpg	covers/bunker.jpg	Подробное описание			
